avg_ep_avg_reward,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/batch_size,config/eps_decay,config/eps_end,config/eps_start,config/gamma,config/learning_rate,config/num_layers,config/num_neurons,config/replay_mem,config/tau,logdir
-8.930268083143675,290.05044984817505,False,,,1,25b844da,22903cd134b646e3a17c1404d6d7bc11,2023-04-27_19-27-35,1682623655,290.05044984817505,942753,b320ae3261b3,172.17.0.8,290.05044984817505,0,1,0.0122625827789306,256,180,0.04402136247445023,0.8936761518514889,0.9100182424142885,0.0027086476455021515,5,32,256,0.00850300867883981,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_25b844da_1_batch_size=256,eps_decay=180,eps_end=0.0440,eps_start=0.8937,gamma=0.9100,learning_rate=0.0027,num_layers=5,n_2023-04-27_19-22-42"
-8.64745274213378,213.28643679618835,False,,,1,3b70cb4c,e5631a5adb224492b0ef521edf84246c,2023-04-27_19-26-23,1682623583,213.28643679618835,943163,b320ae3261b3,172.17.0.8,213.28643679618835,0,1,0.0125873088836669,512,210,0.030857336420129583,0.8916019483592057,0.9300453506124335,0.0013413843579060598,7,48,256,0.008904703669275241,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_3b70cb4c_2_batch_size=512,eps_decay=210,eps_end=0.0309,eps_start=0.8916,gamma=0.9300,learning_rate=0.0013,num_layers=7,n_2023-04-27_19-22-45"
-11.885314936207273,319.65029668807983,False,,,1,5ee138a2,baa5889196234cfbbcdae7099616f0bf,2023-04-27_19-28-10,1682623690,319.65029668807983,943165,b320ae3261b3,172.17.0.8,319.65029668807983,0,1,0.0115802288055419,256,180,0.03165102844900801,0.8979445415632735,0.9081303215044719,0.0011306121411677461,8,32,256,0.007878676013908023,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_5ee138a2_3_batch_size=256,eps_decay=180,eps_end=0.0317,eps_start=0.8979,gamma=0.9081,learning_rate=0.0011,num_layers=8,n_2023-04-27_19-22-45"
-9.737067662148318,347.11065554618835,False,,,1,2b8e3b4e,38fdf7256721427e92350bf1f9df3a2e,2023-04-27_19-28-38,1682623718,347.11065554618835,943168,b320ae3261b3,172.17.0.8,347.11065554618835,0,1,0.011688232421875,512,220,0.03877625110112982,0.8751902872447777,0.876696513622359,0.0007624507147635404,6,32,512,0.007298680686734794,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_2b8e3b4e_4_batch_size=512,eps_decay=220,eps_end=0.0388,eps_start=0.8752,gamma=0.8767,learning_rate=0.0008,num_layers=6,n_2023-04-27_19-22-45"
-17.01056340088844,206.76029872894287,False,,,1,bde3373e,76bf0eef2cf64ff3940e1be6a878706b,2023-04-27_19-26-17,1682623577,206.76029872894287,943172,b320ae3261b3,172.17.0.8,206.76029872894287,0,1,0.0112936496734619,512,180,0.038509047778195415,0.8036002492591521,0.9104664232598145,0.0027051774205988323,7,16,256,0.007710173653386804,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_bde3373e_5_batch_size=512,eps_decay=180,eps_end=0.0385,eps_start=0.8036,gamma=0.9105,learning_rate=0.0027,num_layers=7,n_2023-04-27_19-22-45"
-8.580929198990107,295.3287971019745,False,,,1,4568ec62,c929fd1f201942cca0139bb14f46fdef,2023-04-27_19-27-46,1682623666,295.3287971019745,943175,b320ae3261b3,172.17.0.8,295.3287971019745,0,1,0.0095348358154296,256,220,0.03221387619015245,0.8184372109175763,0.880125398455201,0.0016846126955179508,7,16,256,0.008949543312298297,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_4568ec62_6_batch_size=256,eps_decay=220,eps_end=0.0322,eps_start=0.8184,gamma=0.8801,learning_rate=0.0017,num_layers=7,n_2023-04-27_19-22-45"
-47.980835195637134,220.0920050144196,False,,,1,535025f1,2fcad55c0a3b4498bc57e5e637b6ab3e,2023-04-27_19-26-31,1682623591,220.0920050144196,943177,b320ae3261b3,172.17.0.8,220.0920050144196,0,1,0.0101161003112792,512,200,0.030638159632724402,0.8429304741856408,0.909499906400908,0.0020108844897513776,7,32,256,0.007026700120219061,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_535025f1_7_batch_size=512,eps_decay=200,eps_end=0.0306,eps_start=0.8429,gamma=0.9095,learning_rate=0.0020,num_layers=7,n_2023-04-27_19-22-45"
-12.169273183021645,357.0586285591125,False,,,1,f8a356a9,41efe0b388eb47aba35d8629493712b3,2023-04-27_19-28-48,1682623728,357.0586285591125,943179,b320ae3261b3,172.17.0.8,357.0586285591125,0,1,0.010765790939331,512,200,0.041391244992838486,0.8729513166437901,0.942865178095656,0.0008369006462537593,7,32,512,0.007157952722423994,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_f8a356a9_8_batch_size=512,eps_decay=200,eps_end=0.0414,eps_start=0.8730,gamma=0.9429,learning_rate=0.0008,num_layers=7,n_2023-04-27_19-22-45"
-16.61070294357146,337.6714675426483,False,,,1,6e6497f9,30a75656441c480c8d8c147ada5f0e26,2023-04-27_19-28-28,1682623708,337.6714675426483,943181,b320ae3261b3,172.17.0.8,337.6714675426483,0,1,0.0121567249298095,256,180,0.03618996904785968,0.8205449713853413,0.9067992274612449,0.003963804731185832,6,64,512,0.00802962348308512,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_6e6497f9_9_batch_size=256,eps_decay=180,eps_end=0.0362,eps_start=0.8205,gamma=0.9068,learning_rate=0.0040,num_layers=6,n_2023-04-27_19-22-45"
-10.3399569377637,366.0275197029114,False,,,1,42a30016,cc0833deef5e46e5b7cd6c3b9d7c5dea,2023-04-27_19-28-57,1682623737,366.0275197029114,943231,b320ae3261b3,172.17.0.8,366.0275197029114,0,1,0.0116982460021972,512,210,0.039587772744500094,0.8555778700039627,0.9145798417255447,0.0009581806698856057,7,48,512,0.008245363657866838,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_42a30016_10_batch_size=512,eps_decay=210,eps_end=0.0396,eps_start=0.8556,gamma=0.9146,learning_rate=0.0010,num_layers=7,_2023-04-27_19-22-45"
-8.621887487848715,298.98105692863464,False,,,1,3e064781,6f11511fab774499bf37d8638dc7a979,2023-04-27_19-27-50,1682623670,298.98105692863464,943311,b320ae3261b3,172.17.0.8,298.98105692863464,0,1,0.0108623504638671,256,190,0.03337617051497097,0.8331110228938998,0.8939445927557015,0.0007986179466952562,5,32,512,0.007807251909717349,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_3e064781_11_batch_size=256,eps_decay=190,eps_end=0.0334,eps_start=0.8331,gamma=0.8939,learning_rate=0.0008,num_layers=5,_2023-04-27_19-22-45"
-47.85408618202419,207.4909830093384,False,,,1,a3b30f43,705ef8a8bf464fec8455d6834c445a9e,2023-04-27_19-26-18,1682623578,207.4909830093384,943350,b320ae3261b3,172.17.0.8,207.4909830093384,0,1,0.0149784088134765,512,180,0.032539543506823206,0.8313250844458019,0.9048669787844177,0.0011249639982094622,8,48,256,0.008942738035453906,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_a3b30f43_12_batch_size=512,eps_decay=180,eps_end=0.0325,eps_start=0.8313,gamma=0.9049,learning_rate=0.0011,num_layers=8,_2023-04-27_19-22-45"
-14.561658862433658,361.3719215393066,False,,,1,1d0108c4,5db095d95cb547d9b8bc1ed498cd6925,2023-04-27_19-28-52,1682623732,361.3719215393066,943442,b320ae3261b3,172.17.0.8,361.3719215393066,0,1,0.0109748840332031,512,190,0.035328808350911095,0.8564715710903961,0.9334857152726719,0.0022836339212561245,6,48,512,0.008865259831973156,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_1d0108c4_13_batch_size=512,eps_decay=190,eps_end=0.0353,eps_start=0.8565,gamma=0.9335,learning_rate=0.0023,num_layers=6,_2023-04-27_19-22-45"
-8.576161532938633,310.0643398761749,False,,,1,f615596d,fc2129380e864d709db62910fdba99fb,2023-04-27_19-28-01,1682623681,310.0643398761749,943446,b320ae3261b3,172.17.0.8,310.0643398761749,0,1,0.0105354785919189,256,210,0.033674175744977726,0.8000698822621743,0.8609409449124946,0.0008653837668016513,5,64,256,0.00890063083009762,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_f615596d_14_batch_size=256,eps_decay=210,eps_end=0.0337,eps_start=0.8001,gamma=0.8609,learning_rate=0.0009,num_layers=5,_2023-04-27_19-22-45"
-9.731114096419212,289.3674051761627,False,,,1,08200a2e,6e458418f0a74be8b41e71d7a4dc4e73,2023-04-27_19-27-40,1682623660,289.3674051761627,943511,b320ae3261b3,172.17.0.8,289.3674051761627,0,1,0.0112464427947998,256,210,0.03807268536371899,0.8884089736338687,0.877738067887393,0.0009638620404457576,5,16,512,0.007314627257347433,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_08200a2e_15_batch_size=256,eps_decay=210,eps_end=0.0381,eps_start=0.8884,gamma=0.8777,learning_rate=0.0010,num_layers=5,_2023-04-27_19-22-45"
-15.243679442303009,425.8987123966217,False,,,1,b38cbd6e,09035d4d662e4d44bc74530eaddb4427,2023-04-27_19-29-57,1682623797,425.8987123966217,943576,b320ae3261b3,172.17.0.8,425.8987123966217,0,1,0.0100860595703125,512,210,0.04092668515833195,0.8349273831122224,0.8900584125751514,0.0010224471059547791,8,64,512,0.007371722139918184,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_b38cbd6e_16_batch_size=512,eps_decay=210,eps_end=0.0409,eps_start=0.8349,gamma=0.8901,learning_rate=0.0010,num_layers=8,_2023-04-27_19-22-45"
-47.3973044591213,207.45645689964292,False,,,1,1e60e98e,f561ede662484dd68cdac75e1c2ed53e,2023-04-27_19-26-18,1682623578,207.45645689964292,943580,b320ae3261b3,172.17.0.8,207.45645689964292,0,1,0.0123066902160644,512,210,0.04362837701132614,0.853250021140251,0.8686983432273763,0.004449532069134474,7,48,256,0.007496283067642126,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_1e60e98e_17_batch_size=512,eps_decay=210,eps_end=0.0436,eps_start=0.8533,gamma=0.8687,learning_rate=0.0044,num_layers=7,_2023-04-27_19-22-45"
-15.691435729693913,362.7061948776245,False,,,1,86e104d4,2e33864ecaee4566b5e0146d996f38e9,2023-04-27_19-28-53,1682623733,362.7061948776245,943582,b320ae3261b3,172.17.0.8,362.7061948776245,0,1,0.0134024620056152,256,200,0.03964633847662204,0.8618463610369974,0.9286283610490987,0.002287577929683036,8,64,256,0.008080669493726964,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_86e104d4_18_batch_size=256,eps_decay=200,eps_end=0.0396,eps_start=0.8618,gamma=0.9286,learning_rate=0.0023,num_layers=8,_2023-04-27_19-22-45"
-12.907723870932507,299.1947867870331,False,,,1,53221784,bc3590334e2b40d2a4a5e988fd0d18da,2023-04-27_19-27-50,1682623670,299.1947867870331,943585,b320ae3261b3,172.17.0.8,299.1947867870331,0,1,0.0102016925811767,256,220,0.04389650884521436,0.8584328853663116,0.8904332712575754,0.0021533814780318916,7,32,512,0.007048196573702386,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_53221784_19_batch_size=256,eps_decay=220,eps_end=0.0439,eps_start=0.8584,gamma=0.8904,learning_rate=0.0022,num_layers=7,_2023-04-27_19-22-45"
-13.158416586884284,328.7192921638489,False,,,1,f92d7472,d7666751c16241ac9f2ff350ad46bbdf,2023-04-27_19-28-19,1682623699,328.7192921638489,943587,b320ae3261b3,172.17.0.8,328.7192921638489,0,1,0.0103025436401367,512,200,0.03085986973487831,0.8978942031985806,0.8764719327352871,0.000850932954441429,7,16,512,0.007046019316905295,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_f92d7472_20_batch_size=512,eps_decay=200,eps_end=0.0309,eps_start=0.8979,gamma=0.8765,learning_rate=0.0009,num_layers=7,_2023-04-27_19-22-45"
-7.758625583882044,330.64945912361145,False,,,1,17460479,0f176b3d9a784435bffba5b51177f7ed,2023-04-27_19-28-21,1682623701,330.64945912361145,943647,b320ae3261b3,172.17.0.8,330.64945912361145,0,1,0.0103909969329833,256,180,0.03792596100861656,0.813938987492198,0.9162773384675018,0.0014212603401385247,6,64,512,0.008978199937649482,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_17460479_21_batch_size=256,eps_decay=180,eps_end=0.0379,eps_start=0.8139,gamma=0.9163,learning_rate=0.0014,num_layers=6,_2023-04-27_19-22-45"
-12.082390760132922,362.3225712776184,False,,,1,c379a520,5552153f470340b89d92d5c21c286289,2023-04-27_19-28-53,1682623733,362.3225712776184,943784,b320ae3261b3,172.17.0.8,362.3225712776184,0,1,0.0121266841888427,512,210,0.040493583430013136,0.8779709819012873,0.9112116926748293,0.0012636235447163,7,32,512,0.008142142755578478,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_c379a520_22_batch_size=512,eps_decay=210,eps_end=0.0405,eps_start=0.8780,gamma=0.9112,learning_rate=0.0013,num_layers=7,_2023-04-27_19-22-45"
-16.14651612135744,301.155784368515,False,,,1,f0183afb,b9a0ea6a5b6e4e2197a1d44a72141563,2023-04-27_19-27-52,1682623672,301.155784368515,943848,b320ae3261b3,172.17.0.8,301.155784368515,0,1,0.009547472000122,256,200,0.04037343799567073,0.8538795057343158,0.9460133182215181,0.003725616120512728,6,32,512,0.008206632575100473,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_f0183afb_23_batch_size=256,eps_decay=200,eps_end=0.0404,eps_start=0.8539,gamma=0.9460,learning_rate=0.0037,num_layers=6,_2023-04-27_19-22-46"
-9.926547382133032,348.75796484947205,False,,,1,ca5bb215,0f7b72a4344d4be4a5886be5b9167997,2023-04-27_19-28-39,1682623719,348.75796484947205,943860,b320ae3261b3,172.17.0.8,348.75796484947205,0,1,0.0098135471343994,512,190,0.03805497232653152,0.8537721316087333,0.9324470855667073,0.004337219890420604,5,48,512,0.00795435339772675,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_ca5bb215_24_batch_size=512,eps_decay=190,eps_end=0.0381,eps_start=0.8538,gamma=0.9324,learning_rate=0.0043,num_layers=5,_2023-04-27_19-22-46"
-36.78989879033379,205.06776547431943,False,,,1,569119be,249a5d2c55b544dcbb86c995a4982c68,2023-04-27_19-26-16,1682623576,205.06776547431943,943906,b320ae3261b3,172.17.0.8,205.06776547431943,0,1,0.0101737976074218,512,210,0.04184387032051569,0.8834467905176336,0.8859258874135666,0.004710350374989341,7,64,256,0.008810660595767187,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_569119be_25_batch_size=512,eps_decay=210,eps_end=0.0418,eps_start=0.8834,gamma=0.8859,learning_rate=0.0047,num_layers=7,_2023-04-27_19-22-46"
-12.75380242557135,286.4283516407013,False,,,1,627e9ef5,089a029a726a4477bdfaa1c81b5249e2,2023-04-27_19-27-37,1682623657,286.4283516407013,944046,b320ae3261b3,172.17.0.8,286.4283516407013,0,1,0.0111589431762695,256,200,0.035939481409678765,0.8329514149010147,0.851843703720906,0.0013883063086548928,6,16,512,0.007941831832191314,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_627e9ef5_26_batch_size=256,eps_decay=200,eps_end=0.0359,eps_start=0.8330,gamma=0.8518,learning_rate=0.0014,num_layers=6,_2023-04-27_19-22-46"
-9.520386422265688,389.8465933799744,False,,,1,b59e1fe0,71d3da0ca4514c2aaf53a37f7c5ca7cf,2023-04-27_19-29-21,1682623761,389.8465933799744,944051,b320ae3261b3,172.17.0.8,389.8465933799744,0,1,0.0109953880310058,512,200,0.0426550948856161,0.8405058658317434,0.8872373351964746,0.003108146900977984,7,64,512,0.007549322742120391,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_b59e1fe0_27_batch_size=512,eps_decay=200,eps_end=0.0427,eps_start=0.8405,gamma=0.8872,learning_rate=0.0031,num_layers=7,_2023-04-27_19-22-46"
-7.628689321223071,286.5813283920288,False,,,1,e38a65a1,ccdcc7f4d34243f2a634a18763d2f16e,2023-04-27_19-27-37,1682623657,286.5813283920288,944053,b320ae3261b3,172.17.0.8,286.5813283920288,0,1,0.0115811824798583,256,220,0.043008968830952995,0.854969902634638,0.85672672970209,0.004034683523227966,5,16,256,0.008015019712842374,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_e38a65a1_28_batch_size=256,eps_decay=220,eps_end=0.0430,eps_start=0.8550,gamma=0.8567,learning_rate=0.0040,num_layers=5,_2023-04-27_19-22-46"
-9.655310193355175,319.5589735507965,False,,,1,70a75134,83f9f0ed74714073a26c097ae58058c5,2023-04-27_19-28-10,1682623690,319.5589735507965,944239,b320ae3261b3,172.17.0.8,319.5589735507965,0,1,0.0097541809082031,256,190,0.03330192974798252,0.8243423459749515,0.868961783233269,0.0018520858381568792,7,32,512,0.008810145073965893,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_70a75134_29_batch_size=256,eps_decay=190,eps_end=0.0333,eps_start=0.8243,gamma=0.8690,learning_rate=0.0019,num_layers=7,_2023-04-27_19-22-46"
-16.12761287180569,282.227153301239,False,,,1,3ba51149,8ee5eb4f406048e6878b2333afcc0648,2023-04-27_19-27-33,1682623653,282.227153301239,944432,b320ae3261b3,172.17.0.8,282.227153301239,0,1,0.0099351406097412,256,190,0.043827626791941514,0.8889219809192367,0.899923685437767,0.0011136097366467566,5,16,256,0.008026778532843249,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_3ba51149_30_batch_size=256,eps_decay=190,eps_end=0.0438,eps_start=0.8889,gamma=0.8999,learning_rate=0.0011,num_layers=5,_2023-04-27_19-22-46"
-21.18765861254472,399.8289186954498,False,,,1,bc556a0f,dab8df0a32bc4efea804a3185f761bcc,2023-04-27_19-29-31,1682623771,399.8289186954498,944511,b320ae3261b3,172.17.0.8,399.8289186954498,0,1,0.0100815296173095,512,210,0.041808074539523274,0.8149461482254876,0.9457319449212025,0.00284397996397386,6,64,512,0.008065232114770619,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_bc556a0f_31_batch_size=512,eps_decay=210,eps_end=0.0418,eps_start=0.8149,gamma=0.9457,learning_rate=0.0028,num_layers=6,_2023-04-27_19-22-46"
-14.94869234046871,364.9714353084564,False,,,1,4f3c0776,a87745434f21421a8a610e063a1b3f78,2023-04-27_19-28-56,1682623736,364.9714353084564,944563,b320ae3261b3,172.17.0.8,364.9714353084564,0,1,0.0097131729125976,512,180,0.039974515388643356,0.8140433830739519,0.9411398380368934,0.0009245350455473,8,32,512,0.007741581816116937,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_4f3c0776_32_batch_size=512,eps_decay=180,eps_end=0.0400,eps_start=0.8140,gamma=0.9411,learning_rate=0.0009,num_layers=8,_2023-04-27_19-22-46"
-0.8014645360679488,227.6072099208832,False,,,1,d074645f,3ced6f6223584a21904538c9e1136ea8,2023-04-27_19-26-38,1682623598,227.6072099208832,944754,b320ae3261b3,172.17.0.8,227.6072099208832,0,1,0.0112602710723876,512,180,0.03746588936838123,0.8652564562124299,0.8790769425552906,0.0032839980954190093,8,16,256,0.008094184606500823,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_d074645f_33_batch_size=512,eps_decay=180,eps_end=0.0375,eps_start=0.8653,gamma=0.8791,learning_rate=0.0033,num_layers=8,_2023-04-27_19-22-46"
-15.851079078898673,315.0856373310089,False,,,1,125a7087,4bae0805c0784e91b816546bf94b905e,2023-04-27_19-28-06,1682623686,315.0856373310089,944768,b320ae3261b3,172.17.0.8,315.0856373310089,0,1,0.009723424911499,256,190,0.030206051190192693,0.843927036963087,0.9485159002434542,0.0031916790169226406,7,16,256,0.008962833631562883,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_125a7087_34_batch_size=256,eps_decay=190,eps_end=0.0302,eps_start=0.8439,gamma=0.9485,learning_rate=0.0032,num_layers=7,_2023-04-27_19-22-46"
-13.568603395579007,325.6763200759888,False,,,1,6cfb684b,a88cf04683884ad094ae7f3cb5401d58,2023-04-27_19-28-16,1682623696,325.6763200759888,944837,b320ae3261b3,172.17.0.8,325.6763200759888,0,1,0.0108172893524169,256,200,0.03009316444584483,0.8090990972605597,0.8775673929921384,0.0025496330257567808,7,48,256,0.007530114297771071,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_6cfb684b_35_batch_size=256,eps_decay=200,eps_end=0.0301,eps_start=0.8091,gamma=0.8776,learning_rate=0.0025,num_layers=7,_2023-04-27_19-22-46"
-17.675581070050388,376.4007496833801,False,,,1,4656c993,0d85ba30942f45db9b2fc3012fcdf034,2023-04-27_19-29-07,1682623747,376.4007496833801,945071,b320ae3261b3,172.17.0.8,376.4007496833801,0,1,0.0096616744995117,256,200,0.03779719553586103,0.8686920158818577,0.9461908263833545,0.002416272429123067,8,64,512,0.008840943547976193,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_4656c993_36_batch_size=256,eps_decay=200,eps_end=0.0378,eps_start=0.8687,gamma=0.9462,learning_rate=0.0024,num_layers=8,_2023-04-27_19-22-46"
-0.660434751550295,210.98739194869995,False,,,1,55cae974,d2716fe6e48f4e22acf759a33ef75250,2023-04-27_19-26-22,1682623582,210.98739194869995,945267,b320ae3261b3,172.17.0.8,210.98739194869995,0,1,0.0156178474426269,512,190,0.03849116236509183,0.8959283669468774,0.9036985403084027,0.0030144843617564607,7,16,256,0.007071261988065614,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_55cae974_37_batch_size=512,eps_decay=190,eps_end=0.0385,eps_start=0.8959,gamma=0.9037,learning_rate=0.0030,num_layers=7,_2023-04-27_19-22-46"
-17.39168712160421,348.1183717250824,False,,,1,a0605329,7aa0d3f4331547fea8791c4a37fc2ef1,2023-04-27_19-28-39,1682623719,348.1183717250824,945298,b320ae3261b3,172.17.0.8,348.1183717250824,0,1,0.0102579593658447,512,190,0.038566222600340726,0.8125432800916095,0.9400050544089427,0.0024998540302343286,5,48,512,0.00741892151210318,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_a0605329_38_batch_size=512,eps_decay=190,eps_end=0.0386,eps_start=0.8125,gamma=0.9400,learning_rate=0.0025,num_layers=5,_2023-04-27_19-22-46"
-11.53314744733636,334.8784189224243,False,,,1,423515f9,9f5055d442ef404d97b4be7c6441a205,2023-04-27_19-28-26,1682623706,334.8784189224243,945581,b320ae3261b3,172.17.0.8,334.8784189224243,0,1,0.0107476711273193,512,210,0.03897828477098669,0.8389953605454687,0.8998169873570285,0.0012016011420959765,7,16,512,0.008152261418153929,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_423515f9_39_batch_size=512,eps_decay=210,eps_end=0.0390,eps_start=0.8390,gamma=0.8998,learning_rate=0.0012,num_layers=7,_2023-04-27_19-22-46"
-36.59203243418153,220.73233652114868,False,,,1,10f20311,159f521fec7944d9bab0f767a3e62b2b,2023-04-27_19-26-32,1682623592,220.73233652114868,945938,b320ae3261b3,172.17.0.8,220.73233652114868,0,1,0.0104312896728515,512,220,0.03688595911214435,0.8656671088429368,0.8582143177010612,0.0007917948628371819,8,32,256,0.008072018974454155,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_10f20311_40_batch_size=512,eps_decay=220,eps_end=0.0369,eps_start=0.8657,gamma=0.8582,learning_rate=0.0008,num_layers=8,_2023-04-27_19-22-46"
-0.8216377890058869,208.36449718475345,False,,,1,3110def9,a0f3ed0a7fe14751aa508f94afbdcc7e,2023-04-27_19-26-19,1682623579,208.36449718475345,945976,b320ae3261b3,172.17.0.8,208.36449718475345,0,1,0.0098404884338378,512,210,0.0401608956005991,0.8763106938136542,0.877435189565314,0.0013954616681722894,8,64,256,0.008151215369884416,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_3110def9_41_batch_size=512,eps_decay=210,eps_end=0.0402,eps_start=0.8763,gamma=0.8774,learning_rate=0.0014,num_layers=8,_2023-04-27_19-22-46"
-0.5845212563824379,219.47049164772037,False,,,1,cc421078,88107f426a39401bae586aeecd49e3d6,2023-04-27_19-26-30,1682623590,219.47049164772037,946011,b320ae3261b3,172.17.0.8,219.47049164772037,0,1,0.0096933841705322,512,210,0.030777410780635166,0.8060467563188183,0.8604118589459968,0.002747277379008968,7,48,256,0.008202373087746968,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_cc421078_42_batch_size=512,eps_decay=210,eps_end=0.0308,eps_start=0.8060,gamma=0.8604,learning_rate=0.0027,num_layers=7,_2023-04-27_19-22-46"
-39.36389574011415,218.63177037239075,False,,,1,50987eed,3768a7614f124e6faacc6043d442ac5a,2023-04-27_19-26-30,1682623590,218.63177037239075,946360,b320ae3261b3,172.17.0.8,218.63177037239075,0,1,0.011099100112915,512,180,0.03193114204133213,0.8891069756112274,0.94708394377419,0.003933478368316728,5,16,256,0.007301667433084203,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_50987eed_43_batch_size=512,eps_decay=180,eps_end=0.0319,eps_start=0.8891,gamma=0.9471,learning_rate=0.0039,num_layers=5,_2023-04-27_19-22-46"
-47.90037006225027,211.3604831695557,False,,,1,d4c4bf1f,f407822514aa4c279d370b21adba3fe4,2023-04-27_19-26-22,1682623582,211.3604831695557,946659,b320ae3261b3,172.17.0.8,211.3604831695557,0,1,0.0095558166503906,512,190,0.030217809356973713,0.8985460166348738,0.8741742575616509,0.0023113074739620487,6,64,256,0.007412988708431991,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_d4c4bf1f_44_batch_size=512,eps_decay=190,eps_end=0.0302,eps_start=0.8985,gamma=0.8742,learning_rate=0.0023,num_layers=6,_2023-04-27_19-22-46"
-13.268107769310776,308.96740913391113,False,,,1,8998af8d,562301c5da15426ba34cef96c9c9ba1b,2023-04-27_19-28-00,1682623680,308.96740913391113,946905,b320ae3261b3,172.17.0.8,308.96740913391113,0,1,0.0104446411132812,256,190,0.042687731599315326,0.882294543819976,0.8549502458365732,0.0012548396976974192,6,32,256,0.007439532924586689,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_8998af8d_45_batch_size=256,eps_decay=190,eps_end=0.0427,eps_start=0.8823,gamma=0.8550,learning_rate=0.0013,num_layers=6,_2023-04-27_19-22-46"
-16.76350181885439,325.9277329444885,False,,,1,fed4a0a2,8e558b86e10d443fa3e4e6bd010ee818,2023-04-27_19-28-17,1682623697,325.9277329444885,947004,b320ae3261b3,172.17.0.8,325.9277329444885,0,1,0.010685920715332,256,200,0.03761947608578725,0.885763423771211,0.9132135769357331,0.003072571700858847,8,32,512,0.008480123980893556,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_fed4a0a2_46_batch_size=256,eps_decay=200,eps_end=0.0376,eps_start=0.8858,gamma=0.9132,learning_rate=0.0031,num_layers=8,_2023-04-27_19-22-46"
-8.63717642906544,316.6130299568176,False,,,1,01f1c27f,8639e4af321847d5949452231297df06,2023-04-27_19-28-08,1682623688,316.6130299568176,947116,b320ae3261b3,172.17.0.8,316.6130299568176,0,1,0.0103034973144531,256,200,0.043906427855169274,0.8146472918236407,0.8986385950593773,0.001555266797743562,7,32,256,0.0072595206552255095,"/home/coder/ray_results/trainable_2023-04-27_19-22-37/trainable_01f1c27f_47_batch_size=256,eps_decay=200,eps_end=0.0439,eps_start=0.8146,gamma=0.8986,learning_rate=0.0016,num_layers=7,_2023-04-27_19-22-47"
